Name,ISIN,Symbol,Market,Currency,Open Price,High Price,low Price,last Price,last Trade MIC Time,Time Zone,Volume,Turnover,Closing Price,Closing Price DateTime
28 Jan 2024,,,,,,,,,,,,,,
All datapoints provided as of end of last active trading day.,,,,,,,,,,,,,,
LUMENTUM HOLDINGS,US55024U1097,2LITE,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,51.95,26/01/2024
LUMI GRUPPEN,NO0010927288,LUMI,Euronext Growth Oslo,NOK,13.00,14.50,13.00,14.50,26/01/2024 15:21,CET,1440,18735.00,14.50,26/01/2024
LUMIBIRD,FR0000038242,LBIRD,Euronext Paris,EUR,10.94,10.94,10.40,10.48,26/01/2024 17:35,CET,17897,189868.24,10.48,26/01/2024
LUVE,IT0005107492,LUVE,Euronext Milan,EUR,22.60,22.80,22.25,22.80,26/01/2024 17:35,CET,4237,95700.90,22.80,26/01/2024
LVENTURE GROUP,IT0005013013,LVEN,Euronext Milan,EUR,0.265,0.266,0.26,0.266,26/01/2024 15:51,CET,6517,1727.92,0.266,26/01/2024
LVMH,FR0000121014,2MC,Trading After Hours,EUR,752.20,761.80,752.20,761.80,26/01/2024 18:39,CET,8,6046.40,755.80,26/01/2024
LVMH,FR0000121014,MC,Euronext Paris,EUR,732.00,779.90,728.80,773.10,26/01/2024 17:38,CET,1519188,1154777141.40,773.10,26/01/2024
LVMH,FR0000121014,1MC,Euronext Global Equity Market,EUR,730.00,779.50,701.00,775.00,26/01/2024 17:35,CET,7938,5985883.50,775.00,26/01/2024
LVMH,FR0000121014,4MC,EuroTLX,EUR,736.80,779.00,736.80,769.10,26/01/2024 17:23,CET,1081,819158.50,769.10,26/01/2024
LYFT,US55087P1049,1LYFT,Euronext Global Equity Market,EUR,11.762,11.844,11.762,11.844,24/01/2024 11:04,CET,426,5032.04,11.68,26/01/2024
LYFT,US55087P1049,2LYFT,Trading After Hours,EUR,9.88,9.88,9.88,9.88,13/07/2023 18:49,CET,200,1976.00,11.68,26/01/2024
LYFT,US55087P1049,4LYFT,EuroTLX,EUR,9.889,9.889,9.889,9.889,15/11/2023 10:29,CET,500,4944.50,11.684,26/01/2024
LYTIX BIOPHARMA,NO0010405780,LYTIX,Euronext Growth Oslo,NOK,7.50,7.80,6.80,7.45,26/01/2024 16:25,CET,187206,1317767.40,7.45,26/01/2024
M VEST WATER,NO0010976343,MVW,Euronext Growth Oslo,NOK,8.66,8.70,8.66,8.70,26/01/2024 16:25,CET,1120,9700.00,8.70,26/01/2024
M.R.M,FR00140085W6,MRM,Euronext Paris,EUR,19.00,19.20,19.00,19.20,26/01/2024 16:30,CET,101,1939.00,19.20,26/01/2024
M2I,FR0013270626,ALMII,Euronext Growth Paris,EUR,3.74,3.74,3.68,3.68,26/01/2024 13:25,CET,7,25.82,3.68,26/01/2024
MAAT PHARMA,FR0012634822,MAAT,Euronext Paris,EUR,7.08,7.24,7.08,7.16,26/01/2024 17:35,CET,160,1150.48,7.16,26/01/2024
MACC1X1 SOCIMI,ES0105665006,MLMAC,Euronext Access Lisbon,EUR,1.18,1.18,1.18,1.18,22/06/2022 04:00,BST,-,-,1.18,26/01/2024
MACYS,US55616P1049,4FDO,EuroTLX,EUR,18.47,18.47,18.47,18.47,20/12/2023 17:18,CET,35,646.45,17.465,26/01/2024
MACYS,US55616P1049,1FDO,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,17.47,26/01/2024
MACYS,US55616P1049,2FDO,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,17.47,26/01/2024
MADE,FR0010328302,MLMAD,Euronext Access Paris,EUR,6.70,6.80,6.70,6.80,26/01/2024 16:30,CET,1268,8570.60,6.80,26/01/2024
MAGILLEM,FR0010827741,MLMGL,Euronext Access Paris,EUR,3.58,3.58,3.58,3.58,26/01/2024 13:57,CET,13,46.54,3.58,26/01/2024
MAGIS,IT0005525347,MGS,Euronext Growth Milan,EUR,10.85,10.85,10.85,10.85,25/01/2024 17:35,CET,250,2712.50,10.85,26/01/2024
MAGNORA,NO0010187032,MGN,Oslo Børs,NOK,30.60,30.60,29.85,30.00,26/01/2024 16:25,CET,79397,2383109.30,30.00,26/01/2024
MAIRE TECNIMONT,IT0004931058,MAIRE,Euronext Milan,EUR,4.888,4.904,4.83,4.898,26/01/2024 17:35,CET,396218,1931849.296,4.898,26/01/2024
MAIS.ANTOINE BAUD,FR0000061657,MLMAB,Euronext Access Paris,EUR,198.00,198.00,198.00,198.00,18/01/2024 16:30,CET,1,198.00,198.00,26/01/2024
MAISON CLIO BLUE,FR0011092089,MLCLI,Euronext Access Paris,EUR,1.98,1.98,1.98,1.98,08/12/2023 16:30,CET,35,69.30,1.98,26/01/2024
MAISONS DU MONDE,FR0013153541,MDM,Euronext Paris,EUR,4.54,4.64,4.49,4.64,26/01/2024 17:35,CET,32764,149493.726,4.64,26/01/2024
MAKING SCIENCE,ES0105463006,ALMKS,Euronext Growth Paris,EUR,12.40,12.40,12.40,12.40,26/01/2024 11:30,CET,1,12.40,12.40,26/01/2024
MALIN CORP. PLC,IE00BVGC3741,MLC,Euronext Growth Dublin,EUR,5.00,5.15,5.00,5.00,26/01/2024 21:00,IST,125798,628969.93,5.00,26/01/2024
MALTERIES FCO-BEL.,FR0000030074,MALT,Euronext Paris,EUR,590.00,600.00,590.00,600.00,26/01/2024 16:30,CET,30,17840.00,600.00,26/01/2024
MANITOU BF,FR0000038606,MTU,Euronext Paris,EUR,20.30,21.20,20.30,20.60,26/01/2024 17:35,CET,44723,923190.05,20.60,26/01/2024
MANZ,DE000A0JQ5U3,2M,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,10.30,26/01/2024
MANZ,DE000A0JQ5U3,1M,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,10.30,26/01/2024
MANZ,DE000A0JQ5U3,4M,EuroTLX,EUR,12.00,12.00,12.00,12.00,08/11/2023 12:12,CET,100,1200.00,10.32,26/01/2024
MAPFRE,ES0124244E34,2MAP,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,2.028,26/01/2024
MAPFRE,ES0124244E34,1MAP,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,2.028,26/01/2024
MAPFRE,ES0124244E34,4MAP,EuroTLX,EUR,1.965,1.965,1.962,1.962,03/01/2024 13:02,CET,2450,4812.00,2.028,26/01/2024
MAPS,IT0005364333,MAPS,Euronext Growth Milan,EUR,3.05,3.10,3.05,3.10,26/01/2024 17:35,CET,5765,17724.50,3.10,26/01/2024
MAQ ADMON. URBANAS,ES0105447009,MLMAQ,Euronext Access Paris,EUR,8.30,8.30,8.30,8.30,27/01/2020 11:30,CET,1,8.30,8.30,26/01/2024
MARATHON OIL,US5658491064,1USS,Euronext Global Equity Market,EUR,22.90,22.90,22.90,22.90,02/01/2024 09:00,CET,8,183.20,21.05,26/01/2024
MARATHON OIL,US5658491064,4USS,EuroTLX,EUR,22.90,22.90,22.90,22.90,20/12/2023 13:59,CET,14,320.60,21.10,26/01/2024
MARATHON OIL,US5658491064,2USS,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,21.05,26/01/2024
MARATHON PETROLEUM,US56585A1025,4MPC,EuroTLX,EUR,136.78,136.78,136.78,136.78,30/11/2023 11:58,CET,4,547.12,145.18,26/01/2024
MARATHON PETROLEUM,US56585A1025,2MPC,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,145.20,26/01/2024
MARATHON PETROLEUM,US56585A1025,1MPC,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,145.20,26/01/2024
MARE NOSTRUM,FR0013400835,ALMAR,Euronext Growth Paris,EUR,0.72,0.74,0.69,0.73,29/12/2023 17:35,CET,15335,10907.93,0.73,26/01/2024
MAREL,IS0000000388,MAREL,Euronext Amsterdam,EUR,3.42,3.44,3.39,3.39,26/01/2024 17:35,CET,463445,1581431.56,3.39,26/01/2024
MAROC TELECOM,MA0000011488,IAM,Euronext Paris,EUR,9.65,9.65,9.30,9.45,26/01/2024 17:23,CET,3038,28787.85,9.45,26/01/2024
MARR,IT0003428445,MARR,Euronext Milan,EUR,11.26,11.32,11.20,11.28,26/01/2024 17:35,CET,104346,1176645.96,11.28,26/01/2024
MARRIOTT INTERN,US5719032022,1MAR,Euronext Global Equity Market,EUR,218.40,218.40,218.40,218.40,23/01/2024 09:00,CET,7,1528.80,223.05,26/01/2024
MARRIOTT INTERN,US5719032022,4MAR,EuroTLX,EUR,215.20,215.20,215.20,215.20,22/01/2024 12:16,CET,2,430.40,223.40,26/01/2024
MARRIOTT INTERN,US5719032022,2MAR,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,223.05,26/01/2024
MARTIFER,PTMFR0AM0003,MAR,Euronext Lisbon,EUR,1.78,1.78,1.73,1.74,26/01/2024 21:12,BST,33026,57508.94,1.74,26/01/2024
MARVELL TECHNOLOGY,US5738741041,49MW,EuroTLX,EUR,63.31,63.31,63.31,63.31,26/01/2024 16:17,CET,8,506.48,63.44,26/01/2024
MARVELL TECHNOLOGY,US5738741041,29MW,Trading After Hours,EUR,63.10,63.10,63.10,63.10,26/01/2024 18:14,CET,25,1577.50,63.10,26/01/2024
MARVELL TECHNOLOGY,US5738741041,19MW,Euronext Global Equity Market,EUR,63.26,63.26,63.11,63.20,26/01/2024 15:37,CET,135,8531.40,63.50,26/01/2024
MARZOCCHI POMPE,IT0004376858,MARP,Euronext Growth Milan,EUR,4.06,4.10,4.02,4.02,26/01/2024 15:19,CET,4000,16315.00,4.02,26/01/2024
MASI AGRICOLA,IT0004125677,MASI,Euronext Growth Milan,EUR,4.93,4.93,4.93,4.93,26/01/2024 09:12,CET,30,147.90,4.93,26/01/2024
MASTERCARD,US57636Q1040,1MA,Euronext Global Equity Market,EUR,405.60,405.60,405.60,405.60,23/01/2024 10:16,CET,5,2028.00,404.40,26/01/2024
MASTERCARD,US57636Q1040,2MA,Trading After Hours,EUR,387.20,387.20,387.20,387.20,22/12/2023 18:00,CET,3,1161.60,404.40,26/01/2024
MASTERCARD,US57636Q1040,4MA,EuroTLX,EUR,403.20,403.20,401.40,401.40,25/01/2024 12:19,CET,21,8465.40,404.60,26/01/2024
MASTRAD,FR0004155687,ALMAS,Euronext Growth Paris,EUR,0.0194,0.02,0.0184,0.02,11/12/2023 17:35,CET,34858,675.47,0.02,26/01/2024
MASTRAD BS29,FR0013472446,MASBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-,0.0785,26/01/2024
MATICA FINTEC,IT0005388449,MFT,Euronext Growth Milan,EUR,1.41,1.43,1.37,1.375,26/01/2024 17:27,CET,37800,53068.50,1.39,26/01/2024
MATTEL,US5770811025,2MAT,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,17.12,26/01/2024
MATTEL,US5770811025,4MAT,EuroTLX,EUR,20.26,20.30,20.26,20.30,27/09/2023 09:05,CET,1000,20280.00,17.12,26/01/2024
MATTEL,US5770811025,1MAT,Euronext Global Equity Market,EUR,16.60,16.60,16.60,16.60,16/01/2024 15:31,CET,36,597.60,17.12,26/01/2024
MATVAREEXPRESSEN,NO0013008664,MVE,Euronext Growth Oslo,NOK,70.00,70.00,70.00,70.00,25/01/2024 10:32,CET,5,350.00,70.00,26/01/2024
MAUNA KEA TECH,FR0010609263,ALMKT,Euronext Growth Paris,EUR,0.506,0.516,0.481,0.481,26/01/2024 17:27,CET,370066,184037.1735,0.481,26/01/2024
MAURAGE,BE0011844108,-,Euronext Expert Market,EUR,350.00,350.00,350.00,350.00,10/07/2018 11:30,CET,63,22050.00,350.00,26/01/2024
MAUREL ET PROM,FR0000051070,MAU,Euronext Paris,EUR,5.54,5.545,5.435,5.52,26/01/2024 17:36,CET,189846,1043508.165,5.52,26/01/2024
MAZARO,BE0974404361,MLMAZ,Euronext Access Brussels,EUR,4.40,4.40,4.40,4.40,10/01/2024 11:30,CET,80,352.00,4.40,26/01/2024
MBWS,FR0000060873,MBWS,Euronext Paris,EUR,2.75,2.80,2.73,2.80,26/01/2024 17:35,CET,13549,37646.23,2.80,26/01/2024
MBZ (Gen-Jce),BE0010342609,-,Euronext Expert Market,EUR,124.50,124.50,124.50,124.50,01/09/2015 11:30,CET,7,871.50,125.00,26/01/2024
MCDONALD'S,US5801351017,4MCD,EuroTLX,EUR,274.00,274.00,274.00,274.00,23/01/2024 11:44,CET,5,1370.00,271.20,26/01/2024
MCDONALD'S,US5801351017,1MCD,Euronext Global Equity Market,EUR,278.30,278.30,275.60,275.60,25/01/2024 17:35,CET,2,553.90,271.20,26/01/2024
MCDONALD'S,US5801351017,2MCD,Trading After Hours,EUR,264.60,264.60,264.60,264.60,09/01/2024 19:06,CET,100,26460.00,271.20,26/01/2024
MCEWEN MINING,US58039P3055,2MUX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,6.15,26/01/2024
MCEWEN MINING,US58039P3055,4MUX,EuroTLX,EUR,6.20,6.20,6.15,6.15,23/01/2024 15:29,CET,2000,12350.00,6.20,26/01/2024
MCEWEN MINING,US58039P3055,1MUX,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,6.15,26/01/2024
MCPHY ENERGY,FR0011742329,MCPHY,Euronext Paris,EUR,2.762,2.84,2.762,2.802,26/01/2024 17:35,CET,41676,116832.072,2.802,26/01/2024
MDV,FR0014006PT9,MLMDV,Euronext Access Paris,EUR,9.40,9.40,9.40,9.40,31/07/2023 11:30,CET,10,94.00,9.40,26/01/2024
MECHELEN,BE0101614551,-,Euronext Expert Market,EUR,105.00,105.00,105.00,105.00,13/09/2022 11:30,CET,5,525.00,105.00,26/01/2024
MEDESIS PHARMA,FR0010844464,ALMDP,Euronext Growth Paris,EUR,0.80,0.82,0.80,0.80,26/01/2024 17:35,CET,8552,6880.718,0.80,26/01/2024
MEDIA 6,FR0000064404,EDI,Euronext Paris,EUR,8.50,8.50,8.30,8.30,09/01/2024 16:44,CET,25,207.70,8.30,26/01/2024
MEDIA CAPITAL,PTGMC0AM0003,MCP,Euronext Lisbon,EUR,1.10,1.10,1.10,1.10,26/01/2024 21:30,BST,10,11.00,1.10,26/01/2024
MEDIA LAB,IT0005324105,MLLAB,Euronext Access Paris,EUR,1.04,1.04,1.04,1.04,18/01/2024 11:30,CET,8,8.32,1.04,26/01/2024
MEDIA MAKER,IT0005380438,ALKER,Euronext Growth Paris,EUR,1.05,1.05,1.05,1.05,13/12/2022 11:30,CET,1,1.05,1.05,26/01/2024
MEDIANTECHNOLOGIES,FR0011049824,ALMDT,Euronext Growth Paris,EUR,3.85,4.045,3.795,4.03,26/01/2024 17:35,CET,20697,81946.575,4.03,26/01/2024
MEDICA,IT0005460149,MDC,Euronext Growth Milan,EUR,15.90,16.00,15.60,15.90,26/01/2024 17:29,CET,1000,15775.00,15.90,26/01/2024
MEDINCELL,FR0004065605,MEDCL,Euronext Paris,EUR,8.24,8.34,8.08,8.24,26/01/2024 17:35,CET,35836,294252.53,8.24,26/01/2024
MEDIOBANCA,IT0000062957,MB,Euronext Milan,EUR,12.06,12.215,12.035,12.11,26/01/2024 17:35,CET,3082910,37445499.02,12.11,26/01/2024
MEDIOBANCA,IT0000062957,2MB,Trading After Hours,EUR,12.155,12.155,12.155,12.155,26/01/2024 18:16,CET,10,121.55,12.155,26/01/2024
MEDIOCREDITO EUROP,IT0004844848,MLMCE,Euronext Access Paris,EUR,4.30,4.30,4.30,4.30,28/11/2012 10:24,CET,100,430.00,4.30,26/01/2024
MEDISTIM,NO0010159684,MEDI,Oslo Børs,NOK,215.00,215.00,210.00,212.00,26/01/2024 16:25,CET,2770,587090.00,212.00,26/01/2024
MEDTRONIC,IE00BTN1Y115,2MDT,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,79.02,26/01/2024
MEDTRONIC,IE00BTN1Y115,1MDT,Euronext Global Equity Market,EUR,79.00,79.00,79.00,79.00,26/01/2024 15:39,CET,24,1896.00,79.02,26/01/2024
MEDTRONIC,IE00BTN1Y115,4MDT,EuroTLX,EUR,79.50,79.50,79.50,79.50,23/01/2024 11:15,CET,40,3180.00,79.04,26/01/2024
MEGLIOQUESTO,IT0005450173,MQSPA,Euronext Growth Milan,EUR,0.378,0.379,0.369,0.378,26/01/2024 17:23,CET,99492,37176.13,0.376,26/01/2024
MELEXIS,BE0165385973,MELE,Euronext Brussels,EUR,80.00,80.30,78.90,79.95,26/01/2024 17:38,CET,51853,4131054.30,79.95,26/01/2024
MELEXIS,BE0165385973,2MELE,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,79.95,26/01/2024
MELHUS SPAREBANK,NO0006001908,MELG,Oslo Børs,NOK,164.00,164.00,164.00,164.00,26/01/2024 12:35,CET,30,4920.00,164.00,26/01/2024
MEMSCAP REGPT,FR0010298620,MEMS,Euronext Paris,EUR,6.70,6.84,6.58,6.82,26/01/2024 17:35,CET,30609,205644.94,6.82,26/01/2024
MERCEDES-BENZ G.,DE0007100000,1MBG,Euronext Global Equity Market,EUR,59.90,61.23,59.90,61.23,26/01/2024 17:26,CET,2072,126466.44,61.25,26/01/2024
MERCEDES-BENZ G.,DE0007100000,4MBG,EuroTLX,EUR,59.82,59.82,59.57,59.80,25/01/2024 17:19,CET,1389,82808.98,61.24,26/01/2024
MERCEDES-BENZ G.,DE0007100000,2MBG,Trading After Hours,EUR,63.92,63.92,63.92,63.92,10/10/2023 18:39,CET,1,63.92,61.25,26/01/2024
MERCIALYS,FR0010241638,MERY,Euronext Paris,EUR,10.98,11.04,10.91,10.97,26/01/2024 17:36,CET,221095,2429699.58,10.97,26/01/2024
MERCIALYS,FR0010241638,2MERY,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,10.97,26/01/2024
MERCK,DE0006599905,1MRK,Euronext Global Equity Market,EUR,156.65,157.00,154.20,155.10,26/01/2024 17:28,CET,319,49750.80,155.65,26/01/2024
MERCK,DE0006599905,4MRK,EuroTLX,EUR,156.85,156.85,156.85,156.85,26/01/2024 09:52,CET,10,1568.50,155.80,26/01/2024
MERCK,DE0006599905,2MRK,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,155.65,26/01/2024
MERCK & CO.,US58933Y1055,1MRKX,Euronext Global Equity Market,EUR,109.80,109.80,109.80,109.80,25/01/2024 16:22,CET,2,219.60,111.20,26/01/2024
MERCK & CO.,US58933Y1055,4MRKX,EuroTLX,EUR,108.80,108.80,108.80,108.80,23/01/2024 16:07,CET,1000,108800.00,111.20,26/01/2024
MERCK&CO.,US58933Y1055,2MRKX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,111.20,26/01/2024
MERIDIA RE IV,ES0105559001,MLMIV,Euronext Access Paris,EUR,18.55,18.55,18.55,18.55,02/07/2021 00:00,CET,-,-,17.70,26/01/2024
MERLIN PROPERTIES,ES0105025003,MRL,Euronext Lisbon,EUR,9.37,9.37,9.37,9.37,25/01/2024 18:35,BST,100,937.00,9.37,26/01/2024
MERSEN,FR0000039620,MRN,Euronext Paris,EUR,32.35,34.20,32.20,33.80,26/01/2024 17:35,CET,114942,3838553.25,33.80,26/01/2024
MERSEN,FR0000039620,2MRN,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,33.80,26/01/2024
MESSER BELGIUM,BE0003222214,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-,222.00,26/01/2024
MET.EXTRA GROUP,IT0005481855,MET,Euronext Milan,EUR,3.06,3.06,2.80,2.80,26/01/2024 17:35,CET,250,726.00,2.80,26/01/2024
META PLATFORMS,US30303M1027,2META,Trading After Hours,EUR,364.75,364.75,364.75,364.75,26/01/2024 19:47,CET,7,2553.25,364.75,26/01/2024
META PLATFORMS,US30303M1027,1FB,Euronext Global Equity Market,EUR,361.20,364.80,359.60,364.80,26/01/2024 17:35,CET,1431,517643.50,364.80,26/01/2024
META PLATFORMS,US30303M1027,4FB,EuroTLX,EUR,360.30,364.65,360.25,364.60,26/01/2024 17:28,CET,148,53575.05,364.15,26/01/2024
METABOLIC EXPLORER,FR0004177046,METEX,Euronext Paris,EUR,0.3795,0.3795,0.37,0.3715,26/01/2024 16:53,CET,11287,4220.9165,0.3715,26/01/2024
METALEN GALLER,BE0038785821,-,Euronext Expert Market,EUR,400.00,400.00,400.00,400.00,20/10/2015 11:30,CET,515,206000.00,400.00,26/01/2024
METALLIANCE,FR0010492181,MLETA,Euronext Access Paris,EUR,8.50,8.50,8.50,8.50,15/01/2024 11:38,CET,64,544.00,8.50,26/01/2024
METAVISIO,FR00140066X4,ALTHO,Euronext Growth Paris,EUR,1.41,1.50,1.30,1.42,26/01/2024 17:35,CET,344678,477009.825,1.42,26/01/2024
METHANOR,FR0011217710,ALMET,Euronext Growth Paris,EUR,3.04,3.04,3.01,3.01,26/01/2024 16:44,CET,4,12.07,3.01,26/01/2024
METRICS IN BALANCE,BE0974328602,MLMIB,Euronext Access Paris,EUR,0.18,0.18,0.18,0.18,05/01/2024 16:30,CET,250,45.00,0.18,26/01/2024
METROPOLE TV,FR0000053225,MMT,Euronext Paris,EUR,13.05,13.15,12.97,12.99,26/01/2024 17:35,CET,58091,757631.96,12.99,26/01/2024
METROPOLE TV,FR0000053225,2MMT,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,12.99,26/01/2024
MEVIM,IT0004670532,MEV,Euronext Growth Milan,EUR,0.0142,0.015,0.0142,0.015,26/01/2024 15:03,CET,408800,5918.08,0.015,26/01/2024
MEXEDIA,IT0005450819,ALMEX,Euronext Growth Paris,EUR,16.40,16.40,16.40,16.40,25/01/2024 09:00,CET,10,164.00,16.40,26/01/2024
MFE A,NL0015001OI1,2MFEA,Trading After Hours,EUR,2.34,2.34,2.34,2.34,24/01/2024 19:11,CET,30,70.20,2.387,26/01/2024
MFE A,NL0015001OI1,MFEA,Euronext Milan,EUR,2.4015,2.414,2.377,2.387,26/01/2024 17:35,CET,378435,906882.769,2.387,26/01/2024
MFE B,NL0015001OJ9,MFEB,Euronext Milan,EUR,3.4195,3.423,3.38,3.395,26/01/2024 17:35,CET,109564,372902.797,3.395,26/01/2024
MFE B,NL0015001OJ9,2MFEB,Trading After Hours,EUR,3.3075,3.33,3.3065,3.33,24/01/2024 19:12,CET,1130,3742.25,3.395,26/01/2024
MG INTERNATIONAL,FR0010204453,ALMGI,Euronext Growth Paris,EUR,6.00,6.00,6.00,6.00,26/01/2024 11:30,CET,150,900.00,6.00,26/01/2024
MGI DIGITAL GRAPHI,FR0010353888,ALMDG,Euronext Growth Paris,EUR,14.52,14.68,14.52,14.54,26/01/2024 17:35,CET,1243,18102.66,14.54,26/01/2024
MICHELIN,FR001400AJ45,ML,Euronext Paris,EUR,31.05,31.50,31.01,31.25,26/01/2024 17:38,CET,1372844,42944129.49,31.25,26/01/2024
MICROCHIP TECHNOL,US5950171042,4MCHP,EuroTLX,EUR,77.76,77.76,77.76,77.76,15/01/2024 12:04,CET,50,3888.00,81.18,26/01/2024
MICROCHIP TECHNOL,US5950171042,1MCHP,Euronext Global Equity Market,EUR,82.60,82.60,82.60,82.60,26/01/2024 09:00,CET,24,1982.40,81.18,26/01/2024
MICROCHIP TECHNOL,US5950171042,2MCHP,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,81.18,26/01/2024
MICRON TECHNOLOGY,US5951121038,2MT,Trading After Hours,EUR,78.72,78.72,78.72,78.72,26/01/2024 19:34,CET,7,551.04,78.72,26/01/2024
MICRON TECHNOLOGY,US5951121038,1MU,Euronext Global Equity Market,EUR,80.36,81.08,79.70,81.02,26/01/2024 17:29,CET,999,80015.42,81.02,26/01/2024
MICRON TECHNOLOGY,US5951121038,4MU,EuroTLX,EUR,79.78,80.42,79.78,80.42,26/01/2024 13:02,CET,39,3130.08,81.10,26/01/2024
MICROPOLE,FR0000077570,ALMIC,Euronext Growth Paris,EUR,1.07,1.075,1.07,1.075,26/01/2024 17:35,CET,2904,3121.795,1.075,26/01/2024
MICROSOFT CORP,US5949181045,4MSFT,EuroTLX,EUR,374.00,374.00,370.40,373.10,26/01/2024 17:28,CET,993,368979.55,373.10,26/01/2024
MICROSOFT CORP,US5949181045,1MSFT,Euronext Global Equity Market,EUR,371.75,373.35,370.20,373.20,26/01/2024 17:35,CET,3504,1301884.90,373.20,26/01/2024
MICROSOFT CORP,US5949181045,2MSFT,Trading After Hours,EUR,373.90,373.90,371.20,371.20,26/01/2024 19:11,CET,69,25713.80,372.65,26/01/2024
MICS PARTNERS,BE0010610377,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-,88.00,26/01/2024
MIGUET ET ASSOCIES,FR0010500363,MLNMA,Euronext Access Paris,EUR,0.138,0.138,0.138,0.138,26/01/2024 11:30,CET,1000,138.00,0.138,26/01/2024
MIKO,BE0003731453,MIKO,Euronext Brussels,EUR,54.00,54.00,54.00,54.00,26/01/2024 11:30,CET,45,2430.00,54.00,26/01/2024
MILIBOO,FR0013053535,ALMLB,Euronext Growth Paris,EUR,1.76,1.77,1.63,1.635,26/01/2024 17:21,CET,9198,15539.96,1.635,26/01/2024
MINCON GROUP PLC,IE00BD64C665,MIO,Euronext Growth Dublin,EUR,0.65,0.65,0.65,0.65,25/01/2024 20:50,IST,5000,3250.00,0.65,26/01/2024
MINT,FR0004172450,ALMIN,Euronext Growth Paris,EUR,3.43,3.52,3.43,3.52,26/01/2024 17:35,CET,667,2333.02,3.52,26/01/2024
MINTRA HOLDING,NO0010895022,MNTR,Euronext Growth Oslo,NOK,4.01,4.04,3.94,3.98,24/01/2024 16:25,CET,62630,250646.19,3.98,26/01/2024
MIT SIM,IT0005427510,MTS,Euronext Growth Milan,EUR,3.42,3.56,3.42,3.56,26/01/2024 13:56,CET,6600,22992.00,3.56,26/01/2024
MITHRA,BE0974283153,MITRA,Euronext Brussels,EUR,1.13,1.14,1.112,1.122,26/01/2024 17:35,CET,75948,85315.778,1.122,26/01/2024
MITTEL,IT0001447348,MIT,Euronext Milan,EUR,1.85,1.85,1.82,1.85,26/01/2024 17:35,CET,169271,310646.61,1.85,26/01/2024
MKB Nedsense,NL0009312842,NEDSE,Euronext Amsterdam,EUR,0.079,0.08,0.079,0.08,26/01/2024 16:31,CET,7538,597.671,0.08,26/01/2024
MND,FR00140050Q2,ALMND,Euronext Growth Paris,EUR,0.78,0.81,0.78,0.782,26/01/2024 17:35,CET,762,605.176,0.782,26/01/2024
MODERNA,US60770K1079,4MRNA,EuroTLX,EUR,94.20,94.20,94.20,94.20,26/01/2024 11:55,CET,6,565.20,93.56,26/01/2024
MODERNA,US60770K1079,1MRNA,Euronext Global Equity Market,EUR,94.72,95.21,93.09,93.50,26/01/2024 17:14,CET,544,51369.74,93.53,26/01/2024
MODERNA,US60770K1079,2MRNA,Trading After Hours,EUR,94.79,94.82,94.79,94.82,26/01/2024 19:01,CET,11,1042.99,94.82,26/01/2024
MOLTEN VENTURES,GB00BY7QYJ50,GRW,Euronext Dublin,EUR,3.08,3.08,3.08,3.08,22/01/2024 17:09,IST,1482,4564.56,3.08,26/01/2024
MON COURTIER ENERG,FR001400H3A0,ALMCE,Euronext Growth Paris,EUR,7.901,8.00,7.90,7.90,26/01/2024 17:35,CET,63,498.926,7.90,26/01/2024
MONCEY (FIN.) NOM.,FR0000076986,FMONC,Euronext Paris,EUR,7650.00,7700.00,7550.00,7650.00,26/01/2024 17:35,CET,37,282850.00,7650.00,26/01/2024
MONCLER,IT0004965148,MONC,Euronext Milan,EUR,52.80,56.86,52.74,56.86,26/01/2024 17:35,CET,2230880,124103494.04,56.86,26/01/2024
MONCLER,IT0004965148,2MONC,Trading After Hours,EUR,57.70,57.70,56.00,56.36,26/01/2024 20:24,CET,5889,332419.60,56.44,26/01/2024
MONDADORI EDIT,IT0001469383,MN,Euronext Milan,EUR,2.325,2.38,2.325,2.35,26/01/2024 17:35,CET,276355,650356.225,2.35,26/01/2024
